"","LATITUDE","LONGITUDE","EVENT_DATE","id","cluster"
"15339",20.676,-103.342,"20/09/2020",14942,2
"15340",14.911,-92.264,"21/09/2020",14943,1
"15341",19.599,-99.049,"22/09/2020",14944,4
"15342",20.122,-98.737,"23/09/2020",14945,4
"15343",19.479,-99.233,"23/09/2020",14946,4
"15344",32.641,-115.476,"24/09/2020",14947,3
"15345",21.507,-104.894,"26/09/2020",14948,2
"15346",19.664,-101.524,"28/09/2020",14949,4
"15347",30.563,-115.943,"28/09/2020",14950,3
"15348",32.532,-117.019,"28/09/2020",14951,3
"15349",17.213,-100.433,"28/09/2020",14952,4
"15350",19.294,-99.657,"29/09/2020",14953,4
"15351",19.431,-99.153,"30/09/2020",14954,4
"15352",17.06,-96.726,"30/09/2020",14955,4
"15353",20.676,-103.342,"01/10/2020",14956,2
"15354",25.537,-103.525,"02/10/2020",14957,2
"15355",29.075,-110.959,"04/10/2020",14958,3
"15356",19.431,-99.153,"05/10/2020",14959,4
"15357",21.507,-104.894,"05/10/2020",14960,2
"15358",19.431,-99.153,"06/10/2020",14961,4
"15359",20.008,-99.22,"06/10/2020",14962,4
"15360",24.809,-107.394,"07/10/2020",14963,3
"15361",19.431,-99.153,"08/10/2020",14964,4
"15362",22.776,-102.572,"13/10/2020",14965,2
"15363",17.651,-101.548,"13/10/2020",14966,4
"15364",24.024,-104.67,"14/10/2020",14967,2
"15365",16.754,-93.115,"16/10/2020",14968,1
"15366",19.431,-99.153,"16/10/2020",14969,4
"15367",16.862,-99.887,"19/10/2020",14970,4
"15368",24.809,-107.394,"21/10/2020",14971,3
"15369",16.862,-99.887,"22/10/2020",14972,4
"15370",19.419,-99.114,"22/10/2020",14973,4
"15371",18.851,-97.099,"22/10/2020",14974,4
"15372",19.294,-99.657,"22/10/2020",14975,4
"15373",18.09,-92.138,"25/10/2020",14976,1
"15374",19.431,-99.153,"26/10/2020",14977,4
"15375",21.507,-104.894,"26/10/2020",14978,2
"15376",19.479,-99.233,"27/10/2020",14979,4
"15377",19.283,-98.436,"28/10/2020",14980,4
"15378",19.372,-99.158,"29/10/2020",14981,4
"15379",19.431,-99.153,"29/10/2020",14982,4
"15380",19.431,-99.153,"29/10/2020",14983,4
"15381",20.676,-103.342,"29/10/2020",14984,2
"15382",19.409,-99.018,"30/10/2020",14985,4
"15383",22.776,-102.572,"31/10/2020",14986,2
"15384",17.552,-99.501,"02/11/2020",14987,4
"15385",16.862,-99.887,"02/11/2020",14988,4
"15386",29.075,-110.959,"02/11/2020",14989,3
"15387",19.599,-99.049,"03/11/2020",14990,4
"15388",19.35,-99.162,"03/11/2020",14991,4
"15389",32.532,-117.019,"04/11/2020",14992,3
"15390",19.479,-99.233,"04/11/2020",14993,4
"15391",19.35,-99.162,"05/11/2020",14994,4
"15392",20.676,-103.342,"05/11/2020",14995,2
"15393",22.152,-100.977,"06/11/2020",14996,2
"15394",23.062,-109.695,"07/11/2020",14997,3
"15395",23.2,-106.422,"09/11/2020",14998,2
"15396",28.637,-106.076,"09/11/2020",14999,3
"15397",31.747,-106.485,"09/11/2020",15000,3
"15398",18.894,-96.935,"09/11/2020",15001,4
"15399",16.862,-99.887,"11/11/2020",15002,4
"15400",19.19,-96.153,"11/11/2020",15003,4
"15401",16.862,-99.887,"12/11/2020",15004,4
"15402",19.845,-90.54,"13/11/2020",15005,1
"15403",25.57,-103.496,"13/11/2020",15006,2
"15404",17.552,-99.501,"14/11/2020",15007,4
"15405",19.431,-99.153,"16/11/2020",15008,4
"15406",19.431,-99.153,"18/11/2020",15009,4
"15407",19.431,-99.153,"18/11/2020",15010,4
"15408",25.88,-97.505,"19/11/2020",15011,2
"15409",19.358,-98.977,"20/11/2020",15012,4
"15410",17.125,-100.352,"22/11/2020",15013,4
"15411",32.641,-115.476,"23/11/2020",15014,3
"15412",19.703,-101.192,"23/11/2020",15015,4
"15413",19.431,-99.153,"24/11/2020",15016,4
"15414",25.537,-103.525,"25/11/2020",15017,2
"15415",19.317,-98.238,"25/11/2020",15018,4
"15416",19.431,-99.153,"26/11/2020",15019,4
"15417",19.431,-99.153,"26/11/2020",15020,4
"15418",19.431,-99.153,"26/11/2020",15021,4
"15419",20.967,-89.624,"27/11/2020",15022,1
"15420",20.676,-103.342,"29/11/2020",15023,2
"15421",19.288,-99.167,"30/11/2020",15024,4
"15422",16.862,-99.887,"30/11/2020",15025,4
"15423",17.807,-97.776,"30/11/2020",15026,4
"15424",19.431,-99.153,"01/12/2020",15027,4
"15425",19.294,-99.657,"01/12/2020",15028,4
"15426",17.06,-96.726,"01/12/2020",15029,4
"15427",18.344,-99.538,"02/12/2020",15030,4
"15428",17.552,-99.501,"02/12/2020",15031,4
"15429",18.557,-99.605,"02/12/2020",15032,4
"15430",17.651,-101.548,"02/12/2020",15033,4
"15431",16.862,-99.887,"02/12/2020",15034,4
"15432",19.431,-99.153,"03/12/2020",15035,4
"15433",25.57,-103.496,"03/12/2020",15036,2
"15434",19.479,-99.233,"03/12/2020",15037,4
"15435",31.747,-106.485,"04/12/2020",15038,3
"15436",28.637,-106.076,"04/12/2020",15039,3
"15437",17.027,-96.734,"04/12/2020",15040,4
"15438",19.407,-99.191,"04/12/2020",15041,4
"15439",25.665,-100.311,"04/12/2020",15042,2
"15440",17.552,-99.501,"04/12/2020",15043,4
"15441",20.623,-103.246,"04/12/2020",15044,2
"15442",16.862,-99.887,"05/12/2020",15045,4
"15443",19.703,-101.192,"07/12/2020",15046,4
"15444",19.431,-99.153,"07/12/2020",15047,4
"15445",19.629,-99.104,"07/12/2020",15048,4
"15446",19.479,-99.233,"07/12/2020",15049,4
"15447",17.06,-96.726,"07/12/2020",15050,4
"15448",19.431,-99.153,"08/12/2020",15051,4
"15449",19.288,-99.167,"09/12/2020",15052,4
"15450",19.19,-96.153,"10/12/2020",15053,4
"15451",19.044,-98.198,"10/12/2020",15054,4
"15452",25.665,-100.311,"10/12/2020",15055,2
"15453",32.641,-115.476,"10/12/2020",15056,3
"15454",18.851,-97.099,"11/12/2020",15057,4
